material_id,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NValence,MagpieData avg_dev NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData avg_dev GSbandgap,avg ionic char,elasticity.K_VRH predicted
mp-984744,22.875,20.0,7.0,76.0,24.25,25.875,7.0,81.154325,577.0,1115.0,538.0,980.5,201.75,1115.0,2.0,168.25,11.625,1.0,1.155,1.0,0.25,2.5,8.25,1.875,0.0,0.0,1.25,0.0,37.77,35.055,4.0725000000000025,37.77,0.0,0.01718002983576227,42.103504761904766
mp-4828,16.5,28.0,45.0,80.0,61.75,9.125,61.0,103.6467,505.08,2506.0,2000.92,1616.77,555.845,1728.0,4.0,140.5,17.25,1.3,1.77,1.91,0.5,7.0,13.0,1.5,3.0,2.0,4.0,2.0,33.285,19.03125,8.71125,10.32,0.0,0.017630504559113934,150.21343571428568
mp-556605,14.222222222222223,8.0,44.0,87.0,72.66666666666667,19.11111111111111,87.0,41.07426666666667,54.8,2128.0,2073.2,745.8666666666667,921.4222222222221,54.8,4.0,102.33333333333333,48.444444444444436,1.33,2.736666666666667,3.44,2.6666666666666665,0.6666666666666666,5.333333333333333,0.888888888888889,2.6666666666666665,2.0,4.0,2.0,23.195,13.801666666666668,6.262222222222223,9.105,0.0,0.149208099659129,173.9492154179157
mp-8799,10.444444444444445,11.0,2.0,88.0,31.333333333333332,37.77777777777778,2.0,46.84085642666667,312.46,388.36,75.90000000000003,357.23,29.846666666666675,312.46,1.0,163.66666666666666,39.111111111111114,0.82,1.4433333333333334,0.82,1.3333333333333333,0.0,2.6666666666666665,0.888888888888889,0.0,1.0,1.3333333333333333,1.0,90.7225,48.584236111100005,28.092175925933333,25.786875,0.9786666666666667,0.11508218749035981,19.21816666666666
mp-28568,12.0,37.0,4.0,87.0,41.666666666666664,37.666666666666664,4.0,58.65803333333333,54.8,1357.77,1302.97,400.7916666666666,318.99277777777775,312.46,1.0,154.0,66.0,0.82,1.873333333333333,0.82,1.3333333333333333,1.6666666666666667,4.333333333333333,0.888888888888889,0.0,1.0,1.3333333333333333,1.0,90.7225,50.24125,40.48125,90.7225,0.0,0.18263218736752274,23.466019047619024
mp-28549,2.9155555555555557,3.0,1.0,87.0,40.53333333333333,42.16888888888889,1.0,11.973993333333333,54.8,1687.0,1632.2,376.35466666666673,257.24373333333335,453.69,1.0,102.06666666666666,28.853333333333335,0.98,2.0253333333333337,0.98,1.7333333333333334,0.0,3.2,1.1377777777777778,0.0,1.0,1.6,1.0,20.44,13.854444444426665,3.7995555555413327,16.5933333333,0.09619555555555556,0.18505061337907458,79.14608809523808
mp-3385,13.6,15.0,8.0,83.0,59.6,20.64,62.0,72.4815048,317.3,1828.05,1510.75,1068.1399999999999,607.928,317.3,2.0,137.4,24.32,0.95,1.9460000000000002,2.19,1.2,4.0,6.4,1.44,0.0,0.0,1.2,0.0,54.23,25.638095238080002,11.436761904768,14.41,0.78,0.05140456992970814,78.58221904761908
mp-1013553,6.960000000000001,38.0,8.0,84.0,38.2,36.239999999999995,8.0,73.75107240000001,317.3,1090.0,772.7,911.46,237.664,1050.0,2.0,162.2,39.36,0.95,1.4439999999999997,0.95,1.2,2.0,5.2,1.44,0.0,0.0,1.2,0.0,54.23,41.487047619040005,15.291542857151995,54.23,0.52,0.07608875555885113,47.67059047619045
mvc-3525,7.777777777777779,9.0,46.0,93.0,81.16666666666667,15.777777777777777,93.0,32.052518799999994,53.5,2183.0,2129.5,514.9466666666666,615.2622222222221,53.5,5.0,83.83333333333333,35.77777777777778,1.63,3.1999999999999997,3.98,3.3333333333333335,2.1666666666666665,7.5,0.4444444444444445,1.1666666666666667,0.0,1.8333333333333333,1.0,13.96,10.966666666666667,1.6788888888888893,9.7075,0.8755555555555556,0.16569218149013387,63.129076190476184
mp-2724,7.0,51.0,29.0,85.0,57.0,28.0,29.0,140.342675,903.78,1629.0,725.22,1266.3899999999999,362.61,903.78,3.0,166.5,27.5,1.21,1.63,1.21,1.5,5.0,13.0,1.5,0.0,3.0,4.0,3.0,31.7366666667,31.64833333335,0.08833333335000049,31.56,0.0,0.05049567448740877,55.38998571428576
mp-568095,18.08,15.0,39.0,83.0,63.4,15.680000000000001,56.0,87.4283048,317.3,2607.0,2289.7,1388.1200000000001,975.104,317.3,3.0,138.6,25.28,1.26,2.008,2.19,1.2,2.8,8.4,1.44,1.2,0.0,2.8,3.0,34.12,21.25609523808,6.196876190464,13.51,0.78,0.041444485969778476,128.18426666666676
mp-867274,24.5,4.0,58.0,67.0,63.0,4.0,67.0,67.29363975000001,1560.0,2739.0,1179.0,1906.75,416.125,1560.0,2.0,114.75,18.75,1.57,1.805,1.57,0.0,3.5,9.0,0.0,1.5,0.0,1.5,0.0,14.21,10.05875,2.16875,7.89,0.0,0.016354663429964354,208.90287619047623
mp-20847,13.125,22.0,43.0,80.0,56.875,17.34375,43.0,74.43312499999999,505.08,1941.0,1435.92,1402.53,673.0875000000001,1941.0,4.0,152.125,9.84375,1.54,1.6975,1.54,0.75,5.0,7.75,1.875,5.0,4.0,6.5,8.0,33.285,22.913125,7.778906249999999,16.69,0.0,0.010111343704239922,91.6806238095238
mp-1008928,14.5,34.0,25.0,89.0,57.0,32.0,25.0,115.46199999999999,494.0,1095.0,601.0,794.5,300.5,494.0,3.0,159.0,39.0,1.185,1.8675,1.185,2.0,5.0,12.5,1.0,0.0,2.0,4.5,2.0,36.46,31.19,5.27,25.92,0.3995,0.09148710953548309,53.7449095238095
mp-979026,2.625,69.0,23.0,37.0,33.5,5.25,37.0,164.2906575,1345.0,1818.0,473.0,1699.75,177.375,1818.0,3.0,192.0,3.0,1.17,1.23,1.25,0.0,0.0,13.25,0.0,0.0,1.0,2.75,1.0,33.23,30.6425,1.2937499999999975,29.78,0.0,0.0002997601279488074,42.3873476190476
mp-5788,26.639999999999997,8.0,2.0,87.0,56.6,36.48,87.0,61.803375856,54.8,1408.0,1353.2,388.654,407.7384,54.8,1.0,112.0,55.2,0.93,2.5260000000000002,3.44,2.4,0.2,5.0,0.9600000000000002,1.8,1.0,5.4,2.0,29.2433333333,15.316666666660002,7.453999999992,9.105,0.0,0.1755970141740156,104.55138571428574
mp-1029733,11.40495867768595,7.0,8.0,82.0,59.36363636363637,28.01652892561983,82.0,37.62164689090909,63.05,1050.0,986.95,569.6054545454546,460.5049586776859,63.05,2.0,118.45454545454545,43.14049586776859,0.95,2.08,3.04,1.6363636363636365,0.0,3.6363636363636362,1.487603305785124,0.0,0.0,2.727272727272727,3.0,54.23,25.997613636363635,15.399483471074378,14.76875,3.1919008264462807,0.13966254256503818,88.08957142857143
mp-13314,15.25,52.0,11.0,90.0,66.75,27.875,90.0,126.13480299999999,577.0,1814.0,1237.0,959.0799999999999,427.46,722.66,3.0,147.75,11.125,1.36,1.7950000000000002,2.1,2.25,7.75,15.5,1.375,2.25,2.0,4.5,2.0,34.7633333333,29.667916666649997,5.0954166666499985,34.7633333333,0.232,0.024036760950977183,46.56150952380952
mp-12609,4.09375,20.0,1.0,79.0,15.25,15.9375,7.0,40.006125000000004,453.69,1211.4,757.71,1044.38625,147.6740625,1115.0,1.0,163.0,19.5,0.98,1.12375,1.0,0.25,1.25,3.375,0.875,0.0,0.0,0.625,0.0,37.77,33.2772916666625,6.739062500006252,37.77,0.08378125,0.02475287297188588,28.036671428571427
mp-1008568,8.0,22.0,43.0,44.0,43.333333333333336,0.44444444444444525,43.0,62.31933333333333,1941.0,2128.0,187.0,2003.3333333333333,83.11111111111109,1941.0,4.0,165.0,6.666666666666667,1.33,1.47,1.54,0.0,2.0,4.0,0.0,8.0,8.0,8.0,8.0,23.195,18.858333333333334,2.8911111111111105,16.69,0.0,0.002436543871671532,122.04378333333332
mp-29638,12.666666666666666,52.0,63.0,90.0,79.66666666666667,11.111111111111109,63.0,177.22146666666666,544.4,2041.4,1497.0,1102.82,625.72,544.4,10.0,140.66666666666666,4.888888888888886,2.02,2.1333333333333333,2.02,2.3333333333333335,9.666666666666666,23.0,1.111111111111111,0.3333333333333333,2.0,2.3333333333333335,2.0,34.7633333333,27.577777777766666,8.371851851844445,15.02,0.20622222222222222,0.0029360000175074523,69.00573492063494
mp-17275,15.020408163265305,8.0,8.0,87.0,54.285714285714285,37.38775510204082,87.0,47.06132857142857,54.8,1799.0,1744.2,695.3142857142857,732.0163265306122,54.8,2.0,119.85714285714286,61.55102040816327,0.95,2.4499999999999997,3.44,2.2857142857142856,0.2857142857142857,4.571428571428571,0.979591836734694,2.5714285714285716,0.0,3.7142857142857144,2.0,54.23,22.197142857142858,14.962448979591837,9.105,0.0,0.18068803936080235,119.71620158730157
mp-23280,6.0,17.0,84.0,94.0,91.5,3.75,94.0,45.32015,171.6,1090.0,918.4,401.2,344.4,171.6,15.0,106.25,6.375,2.18,2.915,3.16,4.5,2.5,9.0,0.75,0.0,1.0,1.5,1.0,24.4975,23.916874999999997,0.8709375000000001,24.4975,0.934875,0.0400220245849772,5.610907142857146
mp-2667,12.0,55.0,5.0,66.0,35.5,30.5,5.0,164.93601045,301.59,1337.33,1035.74,819.4599999999999,517.8699999999999,301.59,1.0,190.0,54.0,0.79,1.665,0.79,0.0,5.0,13.0,0.0,0.0,1.0,1.0,1.0,115.765,66.2325,49.5325,16.7,0.0,0.13373920296648592,26.326404761904772
mp-2104,29.5,33.0,20.0,84.0,52.0,32.0,20.0,156.475255,1090.0,1408.0,318.0,1249.0,159.0,1090.0,3.0,157.5,38.5,1.38,1.78,1.38,1.5,5.5,10.5,1.5,4.5,3.0,11.5,3.0,22.175,21.1,1.075000000000001,20.025,0.0,0.03696405275844719,79.96815396825393
mp-657,17.77777777777778,30.0,39.0,69.0,59.0,13.333333333333334,69.0,101.27133333333332,692.68,1092.0,399.32000000000005,825.7866666666665,177.47555555555553,692.68,3.0,143.66666666666666,28.888888888888886,1.26,1.5199999999999998,1.65,0.0,6.666666666666667,13.333333333333334,0.0,0.0,0.0,0.0,0.0,34.12,20.68,8.959999999999999,13.96,0.0,0.01618581604183262,48.905420634920624
mp-971911,11.5,7.0,69.0,82.0,75.5,6.5,69.0,39.693349999999995,63.05,692.68,629.63,377.86499999999995,314.81499999999994,63.05,12.0,96.5,25.5,1.65,2.3449999999999998,1.65,1.5,5.0,8.5,1.5,0.0,0.0,1.5,0.0,14.76875,14.364375,0.40437499999999993,13.96,3.2185,0.09577139991981201,143.97861428571431
mp-995122,11.111111111111109,16.0,47.0,88.0,74.33333333333333,18.222222222222225,88.0,52.34546,388.36,2750.0,2361.64,1175.5733333333335,1049.6177777777777,388.36,5.0,124.66666666666667,26.222222222222225,1.6,2.2533333333333334,2.58,2.6666666666666665,1.3333333333333333,5.666666666666667,0.888888888888889,2.0,2.0,3.6666666666666665,2.0,25.786875,23.25125,3.380833333333333,25.786875,0.9786666666666667,0.04743351061923224,21.871349206349176
mp-554573,2.6666666666666665,8.0,78.0,87.0,84.0,4.0,87.0,20.0281,54.8,1687.0,1632.2,598.8666666666667,725.4222222222221,54.8,14.0,81.0,20.0,1.9,2.9266666666666663,3.44,3.3333333333333335,0.0,5.333333333333333,0.8888888888888888,0.0,2.0,2.6666666666666665,2.0,20.44,12.883333333333335,5.037777777777778,9.105,0.3435555555555556,0.09939509682146802,104.70749007567892
mp-378,27.0,14.0,35.0,78.0,56.5,21.5,35.0,97.67224999999999,1687.0,1770.0,83.0,1728.5,41.5,1687.0,3.0,150.0,39.0,1.24,1.5699999999999998,1.24,1.0,0.0,9.0,2.0,0.0,2.0,3.0,2.0,30.585,25.512500000000003,5.0725,20.44,0.3865,0.025794976244053275,87.74195238095244
mp-770118,16.833333333333332,8.0,9.0,87.0,60.166666666666664,31.305555555555554,87.0,51.64256666666666,54.8,1941.0,1886.2,605.4666666666667,642.4444444444445,54.8,2.0,118.91666666666667,61.73611111111111,0.89,2.4858333333333333,3.44,2.3333333333333335,0.3333333333333333,4.666666666666667,0.9722222222222223,1.3333333333333333,0.0,2.5,2.0,63.59,23.990416666666665,19.799791666666668,9.105,0.0,0.1791048849630504,92.04163650793645
mp-753671,3.3333333333333335,7.0,82.0,87.0,84.0,2.0,82.0,20.326620666666667,54.8,317.3,262.5,145.05,114.83333333333333,54.8,15.0,81.33333333333333,17.11111111111111,2.19,2.89,2.19,3.3333333333333335,0.0,5.333333333333333,0.4444444444444445,0.0,2.0,2.6666666666666665,2.0,22.5702380952,15.481329365066665,4.725939153422222,9.105,2.499777777777778,0.05864759822800852,53.25513571428577
mp-865025,1.25,75.0,45.0,54.0,50.25,3.75,54.0,182.96296999999998,2506.0,3459.0,953.0,3178.5,336.25,3459.0,4.0,161.75,10.75,1.3,1.65,1.9,0.0,3.75,19.75,0.0,6.25,5.0,6.25,5.0,22.2,17.4075,2.7525000000000004,14.655,0.0,0.016281807337733073,247.07095714285728
mp-866177,8.875,46.0,39.0,65.0,57.0,9.0,62.0,123.44055,1092.0,1828.05,736.05,1495.7575000000002,332.29249999999996,1828.05,3.0,152.5,17.25,1.26,1.8975,2.2,0.0,7.5,11.75,0.0,0.0,0.0,0.25,0.0,34.12,19.8175,7.151249999999999,14.41,0.0,0.0447745707716476,103.5072476190477
mp-20351,17.0,15.0,75.0,83.0,79.0,4.0,75.0,72.895881,317.3,429.75,112.44999999999999,373.525,56.224999999999994,317.3,13.0,124.5,17.5,1.78,1.9849999999999999,1.78,2.0,5.0,9.0,1.0,0.0,3.0,4.0,3.0,24.26,23.4151190476,0.8448809524000005,22.5702380952,0.8125,0.01028854771809637,31.444135714285732
mp-18922,8.04733727810651,8.0,52.0,87.0,73.53846153846153,16.56804733727811,87.0,30.975801923076922,54.8,1519.0,1464.2,617.9538461538461,693.112426035503,54.8,7.0,94.07692307692308,34.55621301775148,1.55,2.713076923076923,3.44,2.4615384615384617,1.9230769230769231,6.384615384615385,0.9467455621301775,1.9230769230769231,2.0,3.1538461538461537,2.0,10.4875862069,9.636763925730769,0.6544786778224847,9.105,0.0,0.010483750365345006,119.59318809523813
mp-977585,15.375,40.0,44.0,76.0,52.0,12.0,44.0,119.513825,577.0,2128.0,1551.0,1740.25,581.625,2128.0,4.0,167.5,11.25,1.33,1.4025,1.33,0.25,4.0,9.75,1.875,6.0,5.0,7.25,8.0,26.91,24.12375,1.3931250000000004,23.195,0.0,0.0039010341747471172,98.10083809523809
mp-756630,18.160000000000004,8.0,31.0,87.0,73.0,16.8,87.0,47.49594772,54.8,1685.0,1630.2,556.5740000000001,602.1288000000001,54.8,3.0,102.2,43.44,1.22,2.63,3.44,2.6,0.0,6.6,1.12,0.0,2.0,3.0,2.0,31.24,15.007,7.082399999999998,9.105,0.0,0.15454169411974855,149.96481255411248
mp-2756,5.5,47.0,15.0,65.0,40.0,25.0,15.0,123.99210000000001,1071.0,1234.93,163.93000000000006,1152.9650000000001,81.96500000000003,1071.0,3.0,174.5,29.5,1.12,1.525,1.12,0.0,5.5,7.5,0.0,4.5,1.0,11.5,1.0,37.24,26.785,10.455000000000002,16.33,0.0,0.03781979910127764,55.08153809523809
mp-22648,8.75,16.0,55.0,88.0,76.875,11.90625,88.0,53.738375,388.36,1811.0,1422.6399999999999,823.1324999999999,514.285625,388.36,8.0,119.375,14.375,1.83,2.23875,2.58,2.25,4.5,8.5,1.125,0.5,1.0,2.25,2.0,33.285,21.1628125,7.654609374999998,25.786875,1.101,0.005286253394576345,68.42825714285715
mp-23227,3.0,29.0,64.0,95.0,79.5,15.5,64.0,71.725,265.8,1357.77,1091.97,811.785,545.9849999999999,265.8,11.0,126.0,6.0,1.9,2.4299999999999997,1.9,2.5,10.0,14.0,0.5,0.0,1.0,1.0,1.0,29.48,20.275,9.205,11.07,0.7285,0.06122403947774413,29.20896269841269
mp-7555,20.25,3.0,1.0,80.0,52.75,25.875,1.0,64.094,453.69,1828.05,1374.36,927.4549999999999,450.29749999999996,453.69,1.0,136.75,4.375,0.98,1.6125,0.98,0.5,5.0,6.75,1.5,0.0,0.0,1.25,0.0,33.285,21.794583333324997,6.292916666675,14.41,0.0,0.05282554397003771,61.781195238095265
mp-568306,0.9917355371900826,14.0,68.0,78.0,73.45454545454545,4.958677685950414,78.0,26.36709090909091,923.0,1687.0,764.0,1339.7272727272727,378.84297520661164,1687.0,2.0,124.63636363636364,14.876033057851238,1.31,1.6318181818181818,1.9,1.0909090909090908,0.0,3.090909090909091,1.9834710743801656,0.0,0.0,2.1818181818181817,4.0,22.89,21.553636363636368,1.2148760330578512,20.44,0.38330578512396696,0.02066425314242462,152.8288809523811
mp-806,43.0,8.0,24.0,87.0,55.5,31.5,24.0,129.9997,54.8,913.0,858.2,483.9,429.1,54.8,3.0,126.5,60.5,1.28,2.36,1.28,2.0,0.0,7.0,1.0,0.0,2.0,5.0,2.0,18.08,13.5925,4.487499999999999,9.105,0.0,0.17212843103814823,164.359417710944
mp-15397,5.625,8.0,43.0,87.0,73.0,17.5,87.0,26.20929488333333,54.8,1941.0,1886.2,678.1641666666667,779.2052083333334,54.8,4.0,98.0,40.0,1.54,2.733333333333334,3.44,2.5833333333333335,0.5833333333333334,5.166666666666667,0.9722222222222223,2.3333333333333335,2.0,4.0,2.0,16.69,11.931875,3.53359375,9.105,0.0,0.013994657362462054,165.0554937489411
mp-2396,17.77777777777778,27.0,33.0,58.0,49.666666666666664,11.111111111111112,58.0,94.26556999999998,1747.0,1768.0,21.0,1761.0,9.333333333333334,1768.0,3.0,148.0,29.333333333333332,1.23,1.6633333333333333,1.88,0.0,4.666666666666667,10.333333333333334,0.0,2.0,3.0,3.0,3.0,30.7333333333,17.074444444433333,9.10592592591111,10.245,0.0,0.022275112096076886,120.84666666666655
mp-13138,7.875,29.0,64.0,80.0,68.0,6.0,64.0,77.337,505.08,1357.77,852.69,1144.5975,319.75874999999996,1357.77,11.0,133.75,2.625,1.9,1.9149999999999998,1.9,0.5,10.0,11.75,1.5,0.0,1.0,1.75,1.0,33.285,16.62375,8.330625,11.07,0.0,0.0001686740852761201,106.62570476190481
mp-10764,32.0,16.0,71.0,88.0,79.5,8.5,71.0,116.3275,234.32,388.36,154.04000000000002,311.34000000000003,77.02000000000001,234.32,12.0,118.5,13.5,2.0,2.29,2.0,2.0,5.0,16.0,1.0,0.0,0.0,1.0,0.0,25.786875,25.51223060345,0.2746443965499985,25.2375862069,1.101,0.020165170608370447,36.595330952380934
mp-708,12.0,33.0,13.0,84.0,48.5,35.5,13.0,106.913535,1090.0,1193.0,103.0,1141.5,51.5,1090.0,3.0,163.0,44.0,1.1,1.6400000000000001,1.1,1.5,5.5,9.0,1.5,4.5,3.0,6.0,3.0,36.8975,29.536250000000003,7.36125,22.175,0.0,0.0632331742157011,79.82807142857152
mp-989642,16.4,1.0,2.0,92.0,63.7,35.82000000000001,92.0,32.182985168,14.01,933.47,919.46,199.158,222.17759999999998,14.01,1.0,96.1,78.12,0.79,1.732,2.2,0.1,0.0,1.2,0.9,0.0,1.0,1.4,1.0,115.765,31.69433333333,33.628266666668004,6.615,3.7694400000000003,0.07619457085305231,43.58830000000002
mp-9324,21.795918367346935,7.0,9.0,82.0,46.42857142857143,32.08163265306122,9.0,72.70559214285714,63.05,1519.0,1455.95,672.592857142857,522.4653061224491,63.05,2.0,142.42857142857142,62.204081632653065,0.89,1.9057142857142857,0.89,1.2857142857142858,0.7142857142857143,4.0,1.4693877551020407,0.7142857142857143,0.0,2.0,0.0,63.59,35.08054802955714,24.436673117522453,14.76875,3.1528163265306124,0.15823713875588521,46.12579523809522
mvc-4415,26.53061224489796,8.0,48.0,87.0,75.85714285714286,15.918367346938775,87.0,63.12753714285714,54.8,3290.0,3235.2,979.1428571428571,1320.4897959183675,54.8,5.0,95.71428571428571,42.44897959183673,1.5,2.8857142857142857,3.44,2.857142857142857,0.8571428571428571,9.714285714285714,0.8163265306122448,2.0,2.0,3.4285714285714284,2.0,18.12,11.680714285714288,3.6795918367346947,9.105,0.0,0.12443338194622017,157.06541857864354
mp-13322,14.125,45.0,1.0,79.0,49.5,24.25,59.0,71.348,453.69,2237.0,1783.31,1534.7725,702.2275,2237.0,1.0,133.0,9.0,0.98,1.8874999999999997,2.28,0.5,6.5,8.25,1.5,1.0,1.0,2.75,3.0,23.005,16.719583333324998,3.1427083333374988,13.64,0.143625,0.059892125082534366,154.2399714285714
mp-971833,17.25,69.0,37.0,46.0,39.25,3.375,37.0,139.4360325,1818.0,2183.0,365.0,1909.25,136.875,1818.0,3.0,180.75,13.875,1.25,1.345,1.25,0.0,0.75,12.5,0.0,1.75,1.0,2.5,1.0,29.78,25.587500000000002,6.28875,29.78,0.0,0.0066480310730971034,64.20518571428572
mp-4109,7.2,33.0,9.0,84.0,57.8,20.96,56.0,97.86204000000001,1000.0,2607.0,1607.0,1678.8,742.5600000000001,1090.0,2.0,149.0,26.4,0.89,1.9300000000000002,2.18,1.2,6.8,9.6,1.44,1.2,0.0,2.8,3.0,63.59,26.992,14.639199999999999,13.51,0.0,0.05515140487442156,96.21705714285712
mp-20311,4.0,26.0,55.0,89.0,72.0,17.0,55.0,67.4025,494.0,1811.0,1317.0,1152.5,658.5,494.0,8.0,126.0,6.0,1.83,2.19,1.83,2.0,8.0,12.0,1.0,2.0,2.0,3.0,2.0,25.92,18.325000000000003,7.595000000000001,10.73,0.3995,0.030388315162517165,88.89744761904763
mp-20549,23.25,82.0,7.0,81.0,62.5,27.75,81.0,165.41949999999997,600.61,1115.0,514.39,729.2075,192.89624999999998,600.61,2.0,153.5,11.25,1.0,1.9975,2.33,1.5,7.5,21.5,1.5,0.0,0.0,3.0,4.0,37.77,30.525,3.6225000000000005,28.11,0.0,0.06701155630201244,43.879923809523795
mp-736,4.5,3.0,1.0,83.0,21.5,30.75,1.0,12.9491905,317.3,453.69,136.39,419.5925,51.14625000000001,453.69,1.0,122.75,7.875,0.98,1.2825,0.98,0.75,0.0,2.0,1.125,0.0,1.0,1.5,1.0,22.5702380952,18.087559523775,2.2413392857125007,16.5933333333,0.609375,0.057471475526916865,33.694761904761904
mp-972257,3.0,65.0,13.0,29.0,25.0,6.0,29.0,153.92038000000002,1193.0,1629.0,436.0,1520.0,163.5,1629.0,3.0,197.25,4.875,1.1,1.1825,1.21,0.0,0.25,9.0,0.0,2.25,5.0,6.0,5.0,36.8975,33.026875000025,1.9353124999875009,31.7366666667,0.0,0.0,35.99972380952379
mp-9179,16.333333333333332,16.0,9.0,88.0,60.916666666666664,31.597222222222218,88.0,68.24033333333334,388.36,2128.0,1739.6399999999999,831.21,516.6583333333333,388.36,2.0,144.16666666666666,45.69444444444445,0.89,1.9491666666666667,2.58,2.3333333333333335,0.3333333333333333,4.666666666666667,0.9722222222222223,1.3333333333333333,0.0,2.5,2.0,63.59,34.805677083333336,14.392161458333335,25.786875,1.0704166666666666,0.10783024343205257,57.01097142857142
mp-1025366,18.571428571428573,78.0,63.0,85.0,68.28571428571429,7.551020408163268,63.0,160.75221428571427,903.78,2041.4,1137.6200000000001,1828.2542857142855,304.49387755102055,2041.4,10.0,132.85714285714286,6.24489795918367,1.9,2.1928571428571426,2.28,0.7142857142857143,7.857142857142857,19.857142857142858,1.4285714285714286,0.7142857142857143,2.0,2.4285714285714284,2.0,31.56,18.157142857142855,4.481632653061224,15.02,0.1893061224489796,0.004081338936882688,189.0572761904762
mp-996,30.222222222222218,8.0,57.0,87.0,77.0,13.333333333333334,87.0,74.07626666666665,54.8,3306.0,3251.2,1138.5333333333333,1444.9777777777779,54.8,8.0,92.0,34.666666666666664,2.2,3.026666666666667,3.44,2.6666666666666665,2.0,11.333333333333334,0.888888888888889,1.3333333333333333,2.0,2.6666666666666665,2.0,14.09,10.766666666666666,2.215555555555555,9.105,0.0,0.07092021575735002,242.14220122655158
mp-7949,11.703703703703704,9.0,4.0,93.0,71.66666666666667,30.07407407407407,93.0,39.72955768888889,53.5,1211.4,1157.9,239.70222222222225,248.2696296296297,53.5,1.0,100.22222222222223,57.62962962962964,0.82,3.0588888888888888,3.98,3.5555555555555554,1.1111111111111112,6.444444444444445,0.6419753086419753,0.0,1.0,1.3333333333333333,1.0,90.7225,29.188333333333333,27.348518518518517,9.7075,0.8188148148148149,0.1893052615862691,27.21795714285714
mp-22864,2.2222222222222237,83.0,63.0,86.0,78.33333333333333,10.222222222222223,86.0,204.34826666666666,544.4,2041.4,1497.0,1043.3999999999999,665.3333333333334,544.4,10.0,144.0,5.333333333333333,2.02,2.106666666666667,2.02,2.0,9.666666666666666,27.333333333333332,1.3333333333333333,0.3333333333333333,2.0,2.6666666666666665,3.0,32.95,26.973333333333333,7.968888888888891,32.95,0.0,0.0037239991290543496,79.03103809523813
mp-7786,8.666666666666666,29.0,5.0,88.0,62.166666666666664,19.055555555555557,64.0,64.61224198333333,301.59,1357.77,1056.18,858.6033333333334,499.1666666666667,1357.77,1.0,141.66666666666666,34.11111111111111,0.79,1.9416666666666664,1.9,1.3333333333333333,5.0,7.666666666666667,0.888888888888889,0.0,1.0,1.3333333333333333,1.0,115.765,33.424791666666664,27.44673611111111,11.07,0.9786666666666667,0.07090508278760611,38.520349999999944
mp-3642,8.5,8.0,11.0,87.0,62.25,25.625,87.0,35.125178,54.8,1814.0,1759.2,820.3425,765.5425,54.8,3.0,108.5,42.5,1.36,2.535,3.44,2.0,2.75,6.5,1.0,2.25,1.0,3.5,2.0,22.235,12.87875,4.678125,9.105,0.0,0.14292230388296084,138.80790940170945
mp-569018,34.08,12.0,68.0,86.0,75.2,8.64,68.0,98.17516,544.4,923.0,378.6,771.5600000000001,181.728,923.0,2.0,143.8,3.360000000000002,1.31,1.594,1.31,1.2,4.0,12.8,1.44,0.0,0.0,1.2,0.0,32.95,26.913999999999998,4.8288,22.89,0.0,0.028417726394940297,44.722499206349205
mp-20800,4.0,49.0,44.0,75.0,64.66666666666667,13.777777777777777,75.0,106.95333333333333,429.75,2128.0,1698.25,995.8333333333334,754.7777777777777,429.75,4.0,153.0,14.666666666666666,1.33,1.6300000000000001,1.78,0.6666666666666666,7.333333333333333,10.0,2.222222222222222,2.6666666666666665,5.0,6.0,5.0,24.26,23.905,0.4733333333333339,24.26,0.0,0.010969979586955904,79.68624761904768
mp-30800,13.333333333333334,30.0,19.0,69.0,52.333333333333336,22.222222222222218,69.0,91.66733333333332,692.68,1294.0,601.32,893.1199999999999,267.25333333333333,692.68,3.0,148.33333333333334,35.111111111111114,1.14,1.4799999999999998,1.65,0.0,6.666666666666667,10.0,0.0,0.0,0.0,3.3333333333333335,0.0,34.81,20.91,9.266666666666667,13.96,0.0,0.013990214003633303,57.972771428571434
